Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Earnings Before Interest and Tax,Fixed Assets,Gross Margin,Gross Profit,Income Tax,Inventory,Investments,Liabilities,Net Borrowings,Net Cash Flow,Net Income,Net Income Applicable to Common Shareholders,Operating Income,Operating Margin,Profit Margin,Retained Earnings,Total Assets,Total Liabilities,Earnings Per Share
HRB,2015-04-30,810750000.0,-68109000.0,-6615000.0,26.0,-123158000.0,135.0,2099162000.0,0.0,3166000.0,1231104000.0,157.0,788051000.0,311387000.0,60.0,1847554000.0,256061000.0,0.0,25183000.0,-51653000.0,-428544000.0,-178117000.0,473663000.0,473663000.0,794666000.0,26.0,15.0,1836442000.0,2951301000.0,4515420000.0,275385465.116
HRB,2016-04-30,795126000.0,-70721000.0,5249000.0,1620.0,-99923000.0,96.0,1000911000.0,0.0,2602000.0,1250320000.0,118.0,638441000.0,293565000.0,59.0,1787833000.0,185926000.0,0.0,470192000.0,-40344000.0,251098000.0,-1110389000.0,374267000.0,374267000.0,633192000.0,21.0,12.0,40347000.0,1222298000.0,2857775000.0,249511333.333
HRL,2013-10-27,784009000.0,-44459000.0,4971000.0,16.0,-106762000.0,55.0,434014000.0,31699000.0,7725000.0,7338838000.0,261.0,810960000.0,955333000.0,16.0,1412816000.0,268431000.0,967977000.0,77558000.0,536000.0,0.0,-248374000.0,526211000.0,526211000.0,805989000.0,9.0,6.0,3452529000.0,2047413000.0,4915880000.0,264427638.191
HRL,2014-10-26,954692000.0,-20486000.0,3236000.0,17.0,-159138000.0,35.0,334174000.0,-21645000.0,7724000.0,7751273000.0,223.0,934856000.0,1001767000.0,17.0,1564983000.0,316126000.0,1054552000.0,0.0,39663000.0,0.0,-99840000.0,602677000.0,602677000.0,931620000.0,10.0,6.0,3805654000.0,2132771000.0,5455619000.0,264332017.544
HRL,2015-10-31,1029025000.0,22451000.0,2934000.0,17.0,-144063000.0,29.0,347239000.0,82437000.0,7741000.0,7455282000.0,170.0,1070254000.0,1011739000.0,20.0,1808581000.0,369879000.0,993265000.0,0.0,-36428000.0,185000000.0,13065000.0,686088000.0,686088000.0,1067320000.0,12.0,7.0,4216125000.0,2063032000.0,6139831000.0,
HRL,2016-10-30,1053196000.0,21389000.0,6191000.0,20.0,-255524000.0,39.0,415143000.0,-12281000.0,7742000.0,7365049000.0,193.0,1330086000.0,1105449000.0,23.0,2158175000.0,426698000.0,985683000.0,0.0,-109189000.0,-185000000.0,67904000.0,890052000.0,890052000.0,1323895000.0,14.0,9.0,4736567000.0,2029912000.0,6370067000.0,1934895652.17
HRS,2013-06-28,1139400000.0,78000000.0,-39000000.0,7.0,-165000000.0,25.0,321000000.0,-54000000.0,106900000.0,3385000000.0,150.0,774000000.0,653200000.0,34.0,1727000000.0,203000000.0,668700000.0,11000000.0,33000000.0,-346000000.0,-35000000.0,113000000.0,113000000.0,813000000.0,16.0,2.0,1079900000.0,1948100000.0,4858500000.0,111881188.119
HRS,2014-06-27,1051000000.0,116000000.0,7000000.0,29.0,-201000000.0,50.0,561000000.0,50000000.0,106000000.0,3310000000.0,179.0,889000000.0,728000000.0,34.0,1702000000.0,256000000.0,619000000.0,0.0,-43000000.0,-100000000.0,240000000.0,535000000.0,535000000.0,882000000.0,18.0,11.0,1226000000.0,1991000000.0,4920000000.0,107000000.0
HRS,2015-07-03,1816000000.0,-17000000.0,-106000000.0,10.0,-148000000.0,21.0,481000000.0,20000000.0,124000000.0,3348000000.0,140.0,607000000.0,1165000000.0,34.0,1735000000.0,143000000.0,1015000000.0,0.0,30000000.0,2729000000.0,-80000000.0,334000000.0,334000000.0,713000000.0,14.0,7.0,1258000000.0,3183000000.0,13122000000.0,106031746.032
HRS,2016-07-01,1529000000.0,192000000.0,12000000.0,11.0,-152000000.0,25.0,487000000.0,-28000000.0,125000000.0,5132000000.0,133.0,794000000.0,1015000000.0,31.0,2335000000.0,266000000.0,964000000.0,-19000000.0,-67000000.0,-669000000.0,6000000.0,324000000.0,324000000.0,782000000.0,10.0,4.0,1330000000.0,2608000000.0,11995000000.0,124137931.034
HSIC,2012-12-29,1427551000.0,-73925000.0,16129000.0,15.0,-51237000.0,8.0,122080000.0,-193585000.0,879000.0,6432454000.0,184.0,635090000.0,273458000.0,28.0,2507513000.0,187858000.0,1203507000.0,-211013000.0,115863000.0,82225000.0,-25204000.0,388076000.0,388076000.0,618961000.0,7.0,4.0,2183905000.0,2704377000.0,5333997000.0,87404504.5045
HSIC,2013-12-28,1515714000.0,-45110000.0,15178000.0,15.0,-60215000.0,12.0,188616000.0,-48087000.0,856000.0,6904633000.0,183.0,692232000.0,275888000.0,28.0,2656014000.0,190891000.0,1250403000.0,-13364000.0,78586000.0,-49021000.0,66536000.0,431554000.0,431554000.0,677054000.0,7.0,5.0,2398267000.0,2834665000.0,5624636000.0,85966932.2709
HSIC,2014-12-27,1591397000.0,-81441000.0,18227000.0,17.0,-82116000.0,5.0,89474000.0,-71899000.0,840000.0,7460075000.0,164.0,733369000.0,311496000.0,28.0,2911315000.0,215610000.0,1327796000.0,3250000.0,49281000.0,239021000.0,-99142000.0,466077000.0,466077000.0,715142000.0,7.0,4.0,2642523000.0,2913166000.0,6138807000.0,84281555.1537
HSIC,2015-12-26,1801035000.0,-120001000.0,12794000.0,17.0,-71684000.0,3.0,72086000.0,-194869000.0,824000.0,7617460000.0,150.0,746766000.0,318476000.0,28.0,3012259000.0,211391000.0,1509957000.0,20000.0,212611000.0,78970000.0,-17388000.0,479058000.0,479058000.0,733972000.0,7.0,5.0,2895997000.0,3231100000.0,6504740000.0,82882006.9204
HST,2012-12-31,194000000.0,-42000000.0,43000000.0,1.0,-350000000.0,80.0,453000000.0,0.0,7000000.0,1885000000.0,80.0,396000000.0,11588000000.0,63.0,3174000000.0,31000000.0,0.0,-319000000.0,1000000.0,-368000000.0,-409000000.0,61000000.0,61000000.0,362000000.0,7.0,1.0,-1234000000.0,453000000.0,12994000000.0,762500000.0
HST,2013-12-31,214000000.0,21000000.0,40000000.0,4.0,-326000000.0,148.0,893000000.0,0.0,8000000.0,1989000000.0,148.0,535000000.0,10995000000.0,61.0,3177000000.0,21000000.0,0.0,-207000000.0,-19000000.0,-476000000.0,444000000.0,317000000.0,317000000.0,512000000.0,10.0,6.0,-1263000000.0,893000000.0,12814000000.0,1981250000.0
HST,2014-12-31,298000000.0,-17000000.0,249000000.0,10.0,-306000000.0,110.0,684000000.0,0.0,8000000.0,2033000000.0,110.0,975000000.0,10575000000.0,62.0,3321000000.0,14000000.0,0.0,-135000000.0,-57000000.0,-751000000.0,-177000000.0,732000000.0,732000000.0,710000000.0,13.0,14.0,-1098000000.0,684000000.0,12172000000.0,2152941176.47
HST,2015-12-31,243000000.0,17000000.0,96000000.0,8.0,-397000000.0,47.0,254000000.0,0.0,8000000.0,2012000000.0,47.0,814000000.0,10716000000.0,63.0,3375000000.0,9000000.0,0.0,-173000000.0,-56000000.0,482000000.0,-445000000.0,558000000.0,558000000.0,650000000.0,12.0,10.0,-1139000000.0,254000000.0,11784000000.0,2536363636.36
HSY,2012-12-31,1095212000.0,-50470000.0,0.0,64.0,-258727000.0,50.0,728272000.0,26598000.0,359901000.0,3784370000.0,144.0,1111148000.0,1674071000.0,43.0,2859882000.0,354648000.0,633262000.0,-23000000.0,69645000.0,-17658000.0,34586000.0,660931000.0,660931000.0,1111148000.0,17.0,10.0,5027617000.0,2113485000.0,4754839000.0,
HSY,2013-12-31,1241147000.0,-16529000.0,1624000.0,51.0,-323551000.0,79.0,1118508000.0,-26279000.0,359901000.0,3865231000.0,177.0,1339675000.0,1805345000.0,46.0,3280848000.0,430849000.0,659541000.0,-16000000.0,102411000.0,54185000.0,390236000.0,820470000.0,820470000.0,1338051000.0,19.0,11.0,5454286000.0,2487334000.0,5357488000.0,
HSY,2014-12-31,1300146000.0,-67464000.0,-2686000.0,58.0,-345947000.0,24.0,374854000.0,-88497000.0,359901000.0,4085602000.0,116.0,1389575000.0,2151901000.0,45.0,3336166000.0,459131000.0,801036000.0,-97131000.0,-13847000.0,119124000.0,-743654000.0,846912000.0,846912000.0,1392261000.0,19.0,11.0,5860784000.0,2247047000.0,5622870000.0,
HSY,2015-12-31,1354476000.0,-24440000.0,-30139000.0,51.0,-329707000.0,16.0,346529000.0,52049000.0,359901000.0,4003951000.0,83.0,1007620000.0,2240460000.0,46.0,3382675000.0,388896000.0,750970000.0,64596000.0,-1017000.0,254305000.0,-28325000.0,512951000.0,512951000.0,1037759000.0,14.0,7.0,5897603000.0,1848598000.0,5344371000.0,
HUM,2013-12-31,1821000000.0,-251000000.0,0.0,13.0,-441000000.0,,1138000000.0,0.0,33000000.0,32564000000.0,,2061000000.0,1218000000.0,21.0,8749000000.0,690000000.0,0.0,-592000000.0,398000000.0,79000000.0,-168000000.0,1231000000.0,1231000000.0,2061000000.0,5.0,3.0,8942000000.0,0.0,20735000000.0,157618437.9
HUM,2014-12-31,2095000000.0,-264000000.0,0.0,12.0,-528000000.0,,1935000000.0,0.0,33000000.0,38166000000.0,,2362000000.0,1228000000.0,21.0,10334000000.0,1023000000.0,0.0,411000000.0,1150000000.0,1164000000.0,797000000.0,1147000000.0,1147000000.0,2362000000.0,5.0,2.0,9916000000.0,0.0,23527000000.0,154166666.667
HUM,2015-12-31,2212000000.0,-180000000.0,270000000.0,12.0,-523000000.0,,2571000000.0,0.0,33000000.0,44269000000.0,,2617000000.0,1384000000.0,18.0,10020000000.0,1155000000.0,0.0,-181000000.0,375000000.0,265000000.0,636000000.0,1276000000.0,1276000000.0,2347000000.0,4.0,2.0,11017000000.0,0.0,24678000000.0,149414519.906
HUM,2016-12-31,2467000000.0,-158000000.0,0.0,6.0,-527000000.0,,3877000000.0,0.0,33000000.0,45007000000.0,,1741000000.0,1505000000.0,17.0,9372000000.0,938000000.0,0.0,-828000000.0,440000000.0,-91000000.0,1306000000.0,614000000.0,614000000.0,1741000000.0,3.0,1.0,11454000000.0,0.0,25396000000.0,
IBM,2012-12-31,22492000000.0,-2230000000.0,843000000.0,88.0,-4082000000.0,26.0,10412000000.0,280000000.0,50110000000.0,52513000000.0,113.0,22999000000.0,13996000000.0,49.0,50361000000.0,5541000000.0,2287000000.0,-1575000000.0,-1232000000.0,2252000000.0,-1511000000.0,16604000000.0,16604000000.0,22156000000.0,22.0,16.0,1.17641e+11,49433000000.0,1.19213e+11,1142739160.36
IBM,2013-12-31,20735000000.0,-1407000000.0,333000000.0,72.0,-3623000000.0,28.0,10716000000.0,-57000000.0,51594000000.0,49683000000.0,128.0,20646000000.0,13821000000.0,49.0,48684000000.0,3363000000.0,2310000000.0,-798000000.0,-235000000.0,6961000000.0,304000000.0,16483000000.0,16483000000.0,20312000000.0,21.0,17.0,1.30042e+11,51350000000.0,1.26223e+11,1094488711.82
IBM,2014-12-31,21973000000.0,1270000000.0,1938000000.0,101.0,-3740000000.0,21.0,8476000000.0,-39000000.0,52666000000.0,46386000000.0,120.0,20470000000.0,10771000000.0,50.0,46407000000.0,4234000000.0,2103000000.0,-923000000.0,-1111000000.0,1783000000.0,-2240000000.0,12022000000.0,12022000000.0,18532000000.0,20.0,13.0,1.37793e+11,47377000000.0,1.17271e+11,1004344193.82
IBM,2015-12-31,16788000000.0,812000000.0,724000000.0,92.0,-3579000000.0,24.0,7686000000.0,133000000.0,53262000000.0,41057000000.0,124.0,16413000000.0,10727000000.0,50.0,40684000000.0,2581000000.0,1551000000.0,-629000000.0,59000000.0,19000000.0,-790000000.0,13190000000.0,13190000000.0,15689000000.0,19.0,16.0,1.46124e+11,42504000000.0,1.10495e+11,978486646.884
IDXX,2012-12-31,173034000.0,3487000.0,1902000.0,28.0,-57618000.0,55.0,223986000.0,-17208000.0,10016000.0,594190000.0,140.0,264465000.0,245177000.0,54.0,699148000.0,82330000.0,140946000.0,0.0,4177000.0,-31917000.0,40091000.0,178267000.0,178267000.0,262563000.0,20.0,14.0,1305593000.0,569537000.0,1103602000.0,55020679.0123
IDXX,2013-12-31,178860000.0,-15946000.0,1885000.0,36.0,-77612000.0,58.0,279058000.0,-1347000.0,10119000.0,620940000.0,136.0,268647000.0,281214000.0,55.0,756118000.0,75467000.0,133427000.0,0.0,2043000.0,213893000.0,55072000.0,187800000.0,187800000.0,266762000.0,19.0,14.0,1493393000.0,652706000.0,1230516000.0,53201133.1445
IDXX,2014-12-31,240094000.0,-3626000.0,1729000.0,155.0,-60523000.0,39.0,322536000.0,-38310000.0,10195000.0,669691000.0,93.0,261984000.0,303587000.0,55.0,816116000.0,64604000.0,160342000.0,5400000.0,20898000.0,470606000.0,43478000.0,181906000.0,181906000.0,260255000.0,18.0,12.0,1675299000.0,759398000.0,1384211000.0,50111845.73
IDXX,2015-12-31,258178000.0,-50142000.0,2468000.0,228.0,-82921000.0,40.0,128994000.0,-34969000.0,10258000.0,711622000.0,96.0,302380000.0,333026000.0,56.0,890270000.0,81006000.0,188833000.0,-215183000.0,-2787000.0,274097000.0,-193542000.0,192078000.0,192078000.0,299912000.0,19.0,12.0,318356000.0,821634000.0,1474993000.0,92791304.3478
IFF,2012-12-31,199272000.0,-33056000.0,-1450000.0,20.0,-126140000.0,52.0,324422000.0,4571000.0,14470000.0,1645912000.0,250.0,485168000.0,654641000.0,42.0,1175534000.0,189281000.0,540658000.0,1960000.0,63095000.0,138756000.0,236143000.0,254134000.0,254134000.0,486618000.0,17.0,9.0,2841166000.0,1572687000.0,3242445000.0,81715112.5402
IFF,2013-12-31,258473000.0,-53156000.0,15638000.0,24.0,-134157000.0,72.0,405505000.0,4822000.0,14470000.0,1668691000.0,295.0,531977000.0,687215000.0,43.0,1284205000.0,131666000.0,533806000.0,646000.0,44587000.0,-85439000.0,81083000.0,353544000.0,353544000.0,516339000.0,17.0,12.0,3075657000.0,1652903000.0,3327752000.0,81838888.8889
IFF,2014-12-31,254006000.0,-2635000.0,2807000.0,27.0,-143182000.0,92.0,478573000.0,-40042000.0,14470000.0,1726383000.0,330.0,595128000.0,720268000.0,44.0,1362150000.0,134518000.0,568729000.0,3304000.0,-42526000.0,11941000.0,73068000.0,414543000.0,414543000.0,592321000.0,19.0,13.0,3350734000.0,1710027000.0,3490493000.0,81442632.613
IFF,2015-12-31,347297000.0,-91712000.0,-3184000.0,26.0,-101030000.0,25.0,181988000.0,-37628000.0,14470000.0,1671590000.0,196.0,585163000.0,732794000.0,45.0,1351599000.0,119854000.0,589019000.0,12128000.0,100998000.0,136826000.0,-296585000.0,419247000.0,419247000.0,588347000.0,19.0,14.0,3604254000.0,1455884000.0,3716782000.0,80779768.7861
ILMN,2013-12-29,292775000.0,-15928000.0,64897000.0,8.0,-79215000.0,362.0,711637000.0,6217000.0,1753000.0,509291000.0,502.0,199004000.0,202666000.0,64.0,911887000.0,34006000.0,154099000.0,544411000.0,177688000.0,-10852000.0,277656000.0,125308000.0,125308000.0,134107000.0,9.0,9.0,207855000.0,1617535000.0,3019006000.0,125308000.0
ILMN,2014-12-28,417902000.0,-50381000.0,-24225000.0,24.0,-105996000.0,185.0,636154000.0,-36542000.0,1805000.0,563648000.0,262.0,490486000.0,265264000.0,70.0,1297710000.0,95407000.0,191144000.0,-261123000.0,60087000.0,-142334000.0,-75483000.0,353351000.0,353351000.0,514711000.0,28.0,19.0,561206000.0,1889603000.0,3339640000.0,135383524.904
ILMN,2016-01-03,526070000.0,-95913000.0,12422000.0,25.0,-142847000.0,227.0,768770000.0,-80545000.0,1859000.0,670472000.0,343.0,625263000.0,342694000.0,70.0,1549290000.0,125752000.0,270777000.0,73682000.0,150310000.0,-244952000.0,132616000.0,461559000.0,461526000.0,612841000.0,28.0,21.0,1022765000.0,2096823000.0,3687747000.0,144689341.693
ILMN,2017-01-01,480681000.0,3239000.0,7327000.0,21.0,-259891000.0,221.0,734516000.0,-29686000.0,1887000.0,731925000.0,329.0,594359000.0,713334000.0,69.0,1666448000.0,133088000.0,300170000.0,-225317000.0,-10482000.0,-60897000.0,-34254000.0,462649000.0,454106000.0,587032000.0,24.0,19.0,1485414000.0,2318091000.0,4280600000.0,
INTC,2013-12-28,11191000000.0,271000000.0,0.0,17.0,-10711000000.0,148.0,5674000000.0,563000000.0,21536000000.0,21187000000.0,236.0,12611000000.0,31428000000.0,60.0,31521000000.0,2991000000.0,4172000000.0,-3813000000.0,1441000000.0,-31000000.0,-2804000000.0,9620000000.0,9620000000.0,12291000000.0,23.0,18.0,35477000000.0,32084000000.0,92358000000.0,4958762886.6
INTC,2014-12-27,12210000000.0,-861000000.0,0.0,21.0,-10105000000.0,88.0,2561000000.0,-98000000.0,21781000000.0,20261000000.0,173.0,15801000000.0,33238000000.0,64.0,35609000000.0,4097000000.0,4273000000.0,1754000000.0,-531000000.0,235000000.0,-3113000000.0,11704000000.0,11704000000.0,15347000000.0,27.0,21.0,33418000000.0,27730000000.0,91900000000.0,4897071129.71
INTC,2015-12-26,10768000000.0,-355000000.0,0.0,19.0,-7326000000.0,162.0,15308000000.0,-764000000.0,23411000000.0,20676000000.0,245.0,14212000000.0,31858000000.0,63.0,34679000000.0,2792000000.0,5167000000.0,-2446000000.0,-637000000.0,9002000000.0,12747000000.0,11420000000.0,11420000000.0,14002000000.0,25.0,21.0,37614000000.0,38320000000.0,1.01459e+11,4738589211.62
INTC,2016-12-31,12030000000.0,65000000.0,0.0,16.0,-9625000000.0,84.0,5560000000.0,119000000.0,25373000000.0,23196000000.0,175.0,12936000000.0,36171000000.0,61.0,36191000000.0,2620000000.0,5553000000.0,-38000000.0,-31000000.0,1219000000.0,-9748000000.0,10316000000.0,10316000000.0,12874000000.0,22.0,17.0,40747000000.0,35508000000.0,1.13327e+11,
INTU,2013-07-31,355000000.0,12000000.0,7000000.0,24.0,-129000000.0,130.0,1009000000.0,0.0,3000000.0,527000000.0,187.0,1215000000.0,555000000.0,87.0,3419000000.0,378000000.0,0.0,-308000000.0,86000000.0,0.0,616000000.0,858000000.0,858000000.0,1208000000.0,31.0,22.0,5262000000.0,2396000000.0,5486000000.0,296885813.149
INTU,2014-07-31,407000000.0,-5000000.0,31000000.0,29.0,-104000000.0,135.0,849000000.0,0.0,3000000.0,603000000.0,184.0,1331000000.0,589000000.0,86.0,3640000000.0,447000000.0,0.0,-395000000.0,74000000.0,0.0,-160000000.0,907000000.0,907000000.0,1300000000.0,31.0,21.0,5949000000.0,2621000000.0,5201000000.0,285220125.786
INTU,2015-07-31,473000000.0,24000000.0,1000000.0,16.0,-142000000.0,97.0,808000000.0,0.0,3000000.0,695000000.0,147.0,739000000.0,682000000.0,83.0,3497000000.0,299000000.0,0.0,156000000.0,453000000.0,0.0,-41000000.0,365000000.0,365000000.0,738000000.0,18.0,9.0,6027000000.0,2560000000.0,4968000000.0,280769230.769
INTU,2016-07-31,473000000.0,-20000000.0,-4000000.0,84.0,-416000000.0,48.0,638000000.0,0.0,3000000.0,730000000.0,72.0,1238000000.0,1031000000.0,84.0,3964000000.0,397000000.0,0.0,418000000.0,136000000.0,500000000.0,-170000000.0,979000000.0,979000000.0,1242000000.0,26.0,21.0,6687000000.0,1614000000.0,4250000000.0,262466487.936
IP,2012-12-31,4510000000.0,377000000.0,-86000000.0,13.0,0.0,26.0,1302000000.0,-28000000.0,440000000.0,15287000000.0,178.0,1638000000.0,13949000000.0,30.0,6565000000.0,306000000.0,2730000000.0,-45000000.0,-243000000.0,-345000000.0,-2692000000.0,794000000.0,794000000.0,1724000000.0,8.0,4.0,3662000000.0,8905000000.0,32153000000.0,436263736.264
IP,2013-12-31,4466000000.0,-134000000.0,10000000.0,17.0,0.0,35.0,1802000000.0,-114000000.0,447000000.0,16282000000.0,176.0,1840000000.0,13672000000.0,31.0,7201000000.0,-498000000.0,2825000000.0,0.0,-167000000.0,-727000000.0,500000000.0,1395000000.0,1395000000.0,1830000000.0,8.0,6.0,4446000000.0,9025000000.0,31528000000.0,442857142.857
IP,2014-12-31,4167000000.0,-97000000.0,-38000000.0,11.0,0.0,38.0,1881000000.0,-103000000.0,449000000.0,16254000000.0,162.0,1479000000.0,12728000000.0,31.0,7363000000.0,123000000.0,2424000000.0,0.0,-36000000.0,-352000000.0,79000000.0,555000000.0,555000000.0,1517000000.0,6.0,2.0,4409000000.0,7959000000.0,28684000000.0,426923076.923
IP,2015-12-31,3498000000.0,7000000.0,-174000000.0,24.0,0.0,27.0,1050000000.0,-131000000.0,449000000.0,15468000000.0,165.0,1821000000.0,11980000000.0,31.0,6897000000.0,466000000.0,2228000000.0,-198000000.0,-106000000.0,-299000000.0,-831000000.0,938000000.0,938000000.0,1995000000.0,9.0,4.0,4649000000.0,6477000000.0,30587000000.0,416888888.889
IPG,2012-12-31,7313000000.0,-118500000.0,130000000.0,18.0,-169200000.0,34.0,2574800000.0,0.0,48800000.0,0.0,113.0,808300000.0,504800000.0,100.0,6956200000.0,213300000.0,0.0,-1200000.0,-178200000.0,655700000.0,272100000.0,446700000.0,435100000.0,678300000.0,10.0,6.0,738300000.0,8738300000.0,13493900000.0,442277227.723
IPG,2013-12-31,7632600000.0,-398600000.0,-7600000.0,12.0,-173000000.0,20.0,1636800000.0,0.0,53000000.0,0.0,99.0,590700000.0,540000000.0,100.0,7122300000.0,181200000.0,0.0,10800000.0,400300000.0,-597000000.0,-938000000.0,267900000.0,259200000.0,598300000.0,8.0,4.0,864500000.0,8084000000.0,12905000000.0,432096774.194
IPG,2014-12-31,7354000000.0,63400000.0,17200000.0,23.0,-148700000.0,22.0,1660600000.0,0.0,41200000.0,0.0,105.0,805600000.0,548200000.0,100.0,7537100000.0,216500000.0,0.0,-600000.0,-137300000.0,84700000.0,23800000.0,477100000.0,477100000.0,788400000.0,10.0,6.0,1183300000.0,7810200000.0,12736600000.0,418508771.93
IPG,2015-12-31,7432300000.0,-473900000.0,-23900000.0,23.0,-161100000.0,20.0,1502900000.0,0.0,40400000.0,0.0,101.0,848000000.0,567200000.0,100.0,7613800000.0,282800000.0,0.0,100000.0,365600000.0,50400000.0,-157700000.0,454600000.0,454600000.0,871900000.0,11.0,6.0,1437600000.0,7693100000.0,12585100000.0,409549549.55
IRM,2012-12-31,594933000.0,-17964000.0,-20517000.0,15.0,-240683000.0,31.0,277027000.0,0.0,1900000.0,1277113000.0,113.0,539404000.0,2477727000.0,57.0,1726842000.0,114304000.0,0.0,0.0,35589000.0,345658000.0,63570000.0,170922000.0,170922000.0,555466000.0,18.0,6.0,185558000.0,1024092000.0,6358339000.0,172648484.848
IRM,2013-12-31,677794000.0,-33181000.0,-74215000.0,9.0,-287295000.0,16.0,154386000.0,0.0,1914000.0,1288878000.0,96.0,414045000.0,2578260000.0,57.0,1735745000.0,62127000.0,0.0,0.0,19048000.0,232251000.0,-122889000.0,96462000.0,96462000.0,489247000.0,16.0,3.0,67820000.0,933607000.0,6653005000.0,189141176.471
IRM,2014-12-31,607499000.0,113000.0,-57945000.0,38.0,-361924000.0,19.0,159793000.0,0.0,2098000.0,1344636000.0,107.0,484090000.0,2550727000.0,57.0,1773057000.0,-97275000.0,0.0,0.0,-84557000.0,536541000.0,5407000.0,326119000.0,326119000.0,549277000.0,18.0,10.0,-659553000.0,917719000.0,6523265000.0,195280838.323
IRM,2015-12-31,570651000.0,17984000.0,-100740000.0,24.0,-290249000.0,15.0,128381000.0,0.0,2113000.0,1290025000.0,102.0,425937000.0,2497158000.0,57.0,1717951000.0,37713000.0,0.0,0.0,-59452000.0,299108000.0,2448000.0,123241000.0,123241000.0,524527000.0,17.0,4.0,-942218000.0,857912000.0,6350587000.0,212484482.759
ISRG,2013-12-31,180800000.0,68900000.0,18400000.0,19.0,-104600000.0,368.0,782100000.0,-70000000.0,0.0,670900000.0,507.0,870900000.0,309900000.0,70.0,1594200000.0,199900000.0,179600000.0,363600000.0,-15900000.0,0.0,228400000.0,671000000.0,671000000.0,852500000.0,38.0,30.0,979400000.0,1932400000.0,3950300000.0,39193925.2336
ISRG,2014-12-31,284600000.0,-13700000.0,4200000.0,12.0,-105600000.0,246.0,600300000.0,-26800000.0,0.0,717900000.0,362.0,549000000.0,387400000.0,66.0,1413800000.0,130200000.0,181700000.0,36000000.0,122300000.0,0.0,-181800000.0,418800000.0,418800000.0,544800000.0,26.0,20.0,487700000.0,1811900000.0,3959400000.0,36898678.4141
ISRG,2015-12-31,266300000.0,-79200000.0,18500000.0,14.0,-81000000.0,317.0,714600000.0,-10700000.0,0.0,806500000.0,446.0,758500000.0,432100000.0,66.0,1577900000.0,169700000.0,167900000.0,-768500000.0,7900000.0,0.0,114300000.0,588800000.0,588800000.0,740000000.0,31.0,25.0,899200000.0,2195500000.0,4907300000.0,37101449.2754
